iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2021-03-11,94686,488,435.429,1662,10,5,1845.544,9.512,8.487,32.394,0.195,0.097,1.07,,,,,,,,,,,,,30677,0.598,0.0142,70.5,people tested,574196,565379,9334,,45299,46289,1.12,1.1,0.02,,902,46127,0.09,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-12,95176,490,445.857,1667,5,5,1855.095,9.551,8.69,32.492,0.097,0.097,1.08,,,,,,,,,,6943926,135.346,,31232,0.609,0.0143,70,people tested,613078,604090,9690,,38882,41678,1.19,1.18,0.02,,812,41527,0.081,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-13,95635,459,452,1669,2,5,1864.042,8.946,8.81,32.531,0.039,0.097,1.06,,,,,,,,,,,,,30042,0.586,0.015,66.5,people tested,617297,608227,9809,,4219,39664,1.2,1.19,0.02,,773,39511,0.077,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-14,96017,382,457.143,1675,6,4.714,1871.487,7.446,8.91,32.648,0.117,0.092,1.03,,,,,,,,,,,,,30497,0.594,0.015,66.7,people tested,618747,609640,9877,,1450,39546,1.21,1.19,0.02,,771,39393,0.077,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2351.8,-0.63,-0.53,-45.83942239
KOR,Asia,South Korea,2021-03-15,96380,363,445.286,1678,3,4.714,1878.563,7.075,8.679,32.706,0.058,0.092,0.99,,,,,,,,,,7013350,136.699,,31276,0.61,0.0142,70.2,people tested,632593,623339,10871,,13846,31805,1.23,1.21,0.02,,620,31651,0.062,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-16,96849,469,445.143,1686,8,5.429,1887.704,9.141,8.676,32.862,0.156,0.106,0.99,,,,,,,,,,,,,31767,0.619,0.014,71.4,people tested,652688,643241,11700,,20095,25509,1.27,1.25,0.02,,497,25359,0.049,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-17,97294,445,442.286,1688,2,5.143,1896.378,8.674,8.621,32.901,0.039,0.1,0.98,,,,,,,,,,,,,32258,0.629,0.0137,72.9,people tested,673701,664100,12413,,21013,20686,1.31,1.29,0.02,,403,20536,0.04,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-18,97757,463,438.714,1690,2,4,1905.402,9.024,8.551,32.94,0.039,0.078,1,,,,,,,,,,,,,32748,0.638,0.0134,74.6,people tested,694154,684268,13028,,20453,17137,1.35,1.33,0.03,,334,16984,0.033,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-19,98209,452,433.286,1693,3,3.714,1914.212,8.81,8.445,32.999,0.058,0.072,1.01,,,,,,,,,,7176600,139.881,,33239,0.648,0.013,76.7,people tested,712234,702141,13738,,18080,14165,1.39,1.37,0.03,,276,14007,0.027,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-20,98665,456,432.857,1696,3,3.857,1923.1,8.888,8.437,33.057,0.058,0.075,1.03,,,,,,,,,,,,,33563,0.654,0.0129,77.5,people tested,714254,703735,14177,,2020,13851,1.39,1.37,0.03,,270,13644,0.027,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-21,99075,410,436.857,1697,1,3.143,1931.091,7.991,8.515,33.077,0.019,0.061,1.02,,,,,,,,,,,,,33888,0.661,0.0129,77.6,people tested,714955,704086,14543,,701,13744,1.39,1.37,0.03,,268,13492,0.026,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2370.2,-0.63,-0.3,-46.19806061
KOR,Asia,South Korea,2021-03-22,99421,346,434.429,1704,7,3.714,1937.835,6.744,8.468,33.213,0.136,0.072,0.97,,,,,,,,,,7252832,141.366,,34212,0.667,0.0127,78.8,people tested,719686,708376,15094,,4731,12442,1.4,1.38,0.03,,243,12148,0.024,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-23,99846,425,428.143,1707,3,3,1946.119,8.284,8.345,33.271,0.058,0.058,0.95,,,,,,,,,47986,7300818,142.302,0.935,35236,0.687,0.0122,82.3,people tested,742994,730840,16119,,23308,12901,1.45,1.42,0.03,,251,12514,0.024,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-24,100276,430,426,1709,2,3,1954.5,8.381,8.303,33.31,0.039,0.058,0.98,,,,,,,,,,,,,36410,0.71,0.0117,85.5,people tested,775596,762051,17529,,32602,14556,1.51,1.49,0.03,,284,13993,0.027,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-25,100770,494,430.429,1716,7,3.714,1964.129,9.629,8.39,33.447,0.136,0.072,1.04,,,,,,,,,,7398876,144.213,,37584,0.733,0.0115,87.3,people tested,812437,797497,19180,,36841,16898,1.58,1.55,0.04,,329,16176,0.032,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-26,101275,505,438,1721,5,4,1973.972,9.843,8.537,33.544,0.097,0.078,1.08,,,,,,,,,53118,7451994,145.248,1.035,39342,0.767,0.0111,89.8,people tested,839828,823282,21024,,27391,18228,1.64,1.6,0.04,,355,17306,0.034,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-27,101757,482,441.714,1722,1,3.714,1983.367,9.395,8.61,33.564,0.019,0.072,1.08,,,,,,,,,45400,7497394,146.133,0.885,42198,0.822,0.0105,95.5,people tested,841864,825146,21213,,2036,18230,1.64,1.61,0.04,,355,17344,0.034,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-28,102141,384,438,1726,4,4.143,1990.851,7.485,8.537,33.642,0.078,0.081,1.07,,,,,,,,,19597,7516991,146.515,0.382,41367,0.806,0.0106,94.4,people tested,842365,825541,21325,,501,18201,1.64,1.61,0.04,,355,17351,0.034,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2434.4,-0.63,-1.08,-47.44939615
KOR,Asia,South Korea,2021-03-29,102582,441,451.571,1729,3,3.571,1999.447,8.596,8.802,33.7,0.058,0.07,1.09,,,,,,,,,20402,7537393,146.913,0.398,40652,0.792,0.0111,90,people tested,872114,854116,22511,,29749,21775,1.7,1.66,0.04,,424,20820,0.041,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-30,103088,506,463.143,1731,2,3.429,2009.31,9.863,9.027,33.739,0.039,0.067,1.08,,,,,,,,,48182,7585575,147.852,0.939,40680,0.793,0.0114,87.8,people tested,905221,884816,24942,,33107,23175,1.76,1.72,0.05,,452,21997,0.043,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-03-31,103639,551,480.429,1735,4,3.714,2020.049,10.74,9.364,33.817,0.078,0.072,1.1,,,,,,,,,50923,7636498,148.845,0.993,40950,0.798,0.0117,85.2,people tested,935294,909813,30052,,30073,22814,1.82,1.77,0.06,,445,21109,0.041,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-01,104194,555,489.143,1737,2,3,2030.867,10.818,9.534,33.856,0.039,0.058,1.11,,,,,,,,,42146,7678644,149.666,0.821,39967,0.779,0.0122,81.7,people tested,981490,948435,37696,,46196,24150,1.91,1.85,0.07,,471,21563,0.042,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-02,104736,542,494.429,1740,3,2.714,2041.431,10.564,9.637,33.915,0.058,0.053,1.12,,,,,,,,,38899,7717543,150.424,0.758,37936,0.739,0.013,76.7,people tested,1029154,989248,45056,,47664,27047,2.01,1.93,0.09,,527,23709,0.046,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-03,105279,543,503.143,1744,4,3.143,2052.015,10.584,9.807,33.993,0.078,0.061,1.13,,,,,,,,,36770,7754313,151.141,0.717,36703,0.715,0.0137,72.9,people tested,1039081,998444,45840,,9927,28174,2.03,1.95,0.09,,549,24757,0.048,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-04,105752,473,515.857,1748,4,3.143,2061.234,9.219,10.055,34.071,0.078,0.061,1.14,,,,,,,,,15364,7769677,151.44,0.299,36098,0.704,0.0143,70,people tested,1040172,999376,46023,,1091,28258,2.03,1.95,0.09,,551,24834,0.048,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2453.2,-0.63,-0.32,-47.81583085
KOR,Asia,South Korea,2021-04-05,106230,478,521.143,1752,4,3.286,2070.551,9.317,10.158,34.149,0.078,0.064,1.15,,,,,,,,,18646,7788323,151.804,0.363,35847,0.699,0.0145,68.8,people tested,1079291,1037975,47511,,39119,29597,2.1,2.02,0.09,,577,26266,0.051,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-06,106898,668,544.286,1756,4,3.571,2083.571,13.02,10.609,34.227,0.078,0.07,1.18,,,,,,,,,53812,7842135,152.853,1.049,36651,0.714,0.0149,67.3,people tested,1126161,1078581,54564,,46870,31563,2.2,2.1,0.11,,615,27681,0.054,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-07,107598,700,565.571,1758,2,3.286,2097.215,13.644,11.024,34.266,0.039,0.064,1.2,,,,,,,,,49390,7891525,153.815,0.963,36432,0.71,0.0155,64.4,people tested,1175562,1118383,65359,,49401,34324,2.29,2.18,0.13,,669,29796,0.058,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-08,108269,671,582.143,1764,6,3.857,2110.294,13.079,11.347,34.382,0.117,0.075,1.18,,,,,,,,,42902,7934427,154.652,0.836,36540,0.712,0.0159,62.8,people tested,1225065,1157719,76704,,49503,34796,2.39,2.26,0.15,,678,29898,0.058,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-09,108945,676,601.286,1765,1,3.571,2123.47,13.176,11.72,34.402,0.019,0.07,1.16,,,,,,,,,42774,7977201,155.485,0.834,37094,0.723,0.0162,61.7,people tested,1268878,1193711,85899,,43813,34246,2.47,2.33,0.17,,667,29209,0.057,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-10,109559,614,611.429,1768,3,3.429,2135.437,11.968,11.917,34.46,0.058,0.067,1.14,,,,,,,,,39415,8016616,156.254,0.768,37472,0.73,0.0163,61.3,people tested,1280188,1203690,87786,1,11310,34444,2.5,2.35,0.17,0,671,29321,0.057,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-11,110146,587,627.714,1770,2,3.143,2146.879,11.441,12.235,34.499,0.039,0.061,1.14,,,,,,,,,21007,8037623,156.663,0.409,38278,0.746,0.0164,61,people tested,1281141,1204443,88030,1,953,34424,2.5,2.35,0.17,0,671,29295,0.057,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2559.4,-0.65,-1.79,-49.88579712
KOR,Asia,South Korea,2021-04-12,110688,542,636.857,1775,5,3.286,2157.443,10.564,12.413,34.597,0.097,0.064,1.11,,,,,,,,,19912,8057535,157.051,0.388,38459,0.75,0.0166,60.4,people tested,1322182,1245071,89992,1,41041,34699,2.58,2.43,0.18,0,676,29585,0.058,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-13,111419,731,645.857,1782,7,3.714,2171.691,14.248,12.589,34.733,0.136,0.072,1.09,,,,,,,,,57400,8114935,158.17,1.119,38971,0.76,0.0166,60.3,people tested,1368738,1291236,91344,1,46556,34654,2.67,2.52,0.18,0,675,30379,0.059,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-14,112117,698,645.571,1788,6,4.286,2185.296,13.605,12.583,34.85,0.117,0.084,1.07,,,,,,,,,55826,8170761,159.258,1.088,39891,0.778,0.0162,61.8,people tested,1416648,1338644,91853,1,47910,34441,2.76,2.61,0.18,0,671,31466,0.061,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-15,112789,672,645.714,1790,2,3.714,2198.394,13.098,12.586,34.889,0.039,0.072,1.05,,,,,,,,,50144,8220905,160.235,0.977,40925,0.798,0.0158,63.4,people tested,1511892,1433412,92333,1,95244,40975,2.95,2.79,0.18,0,799,39385,0.077,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-16,113444,655,642.714,1794,4,4.143,2211.161,12.767,12.527,34.967,0.078,0.081,1.05,,,,,,,,,41544,8262449,161.045,0.81,40750,0.794,0.0158,63.4,people tested,1617129,1537910,93088,1,105237,49750,3.15,3,0.18,0,970,49171,0.096,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-17,114115,671,650.857,1797,3,4.143,2224.239,13.079,12.686,35.026,0.058,0.081,1.06,,,,,,,,,,,,,39005,0.76,0.0167,59.9,people tested,1647711,1568109,93475,1,30582,52503,3.21,3.06,0.18,0,1023,52060,0.101,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-18,114646,531,642.857,1801,4,4.429,2234.589,10.35,12.53,35.104,0.078,0.086,1.05,,,,,,,,,,,,,39890,0.778,0.0161,62.1,people tested,1653190,1573393,93672,1,5479,53150,3.22,3.07,0.18,0,1036,52707,0.103,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2406.8,-0.6,2.64,-46.91143881
KOR,Asia,South Korea,2021-04-19,115195,549,643.857,1802,1,3.857,2245.29,10.701,12.55,35.123,0.019,0.075,1.05,,,,,,,,,,8344058,162.636,,40932,0.798,0.0157,63.6,people tested,1777495,1697248,94124,1,124305,65045,3.46,3.31,0.18,0,1268,64597,0.126,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-20,115926,731,643.857,1806,4,3.429,2259.538,14.248,12.55,35.201,0.078,0.067,1.06,,,,,,,,,47944,8392002,163.57,0.934,39581,0.771,0.0163,61.5,people tested,1910345,1829545,94679,1,132850,77372,3.72,3.57,0.18,0,1508,76901,0.15,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-21,116661,735,649.143,1808,2,2.857,2273.864,14.326,12.653,35.24,0.039,0.056,1.08,,,,,,,,,38381,8430383,164.318,0.748,37089,0.723,0.0175,57.1,people tested,2044894,1963353,95440,1,134549,89749,3.99,3.83,0.19,0,1749,89244,0.174,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-22,117458,797,667,1811,3,3,2289.398,15.534,13.001,35.299,0.058,0.058,1.1,,,,,,,,,39983,8470366,165.098,0.779,35637,0.695,0.0187,53.4,people tested,2197159,2096312,114748,1,152265,97895,4.28,4.09,0.22,0,1908,94700,0.185,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-23,118243,785,685.571,1812,1,2.571,2304.699,15.301,13.363,35.318,0.019,0.05,1.07,,,,,,,,,43225,8513591,165.94,0.843,35877,0.699,0.0191,52.3,people tested,2378666,2257473,135105,1,181507,108791,4.64,4.4,0.26,0,2120,102795,0.2,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-24,118887,644,681.714,1813,1,2.286,2317.251,12.552,13.287,35.338,0.019,0.045,1.02,,,,,,,,,41063,8554654,166.741,0.8,37857,0.738,0.018,55.5,people tested,2450670,2323229,141355,1,72004,114708,4.78,4.53,0.28,0,2236,107874,0.21,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-25,119387,500,677.286,1817,4,2.286,2326.997,9.746,13.201,35.416,0.078,0.045,0.98,,,,,,,,,22577,8577231,167.181,0.44,37197,0.725,0.0182,54.9,people tested,2458054,2329971,142001,1,7384,114981,4.79,4.54,0.28,0,2241,108083,0.211,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2438.8,-0.6,-0.55,-47.53515746
KOR,Asia,South Korea,2021-04-26,119898,511,671.857,1820,3,2.571,2336.957,9.96,13.095,35.474,0.058,0.05,0.98,,,,,,,,,17664,8594895,167.525,0.344,35834,0.698,0.0187,53.3,people tested,2623754,2473500,164184,1,165700,120894,5.11,4.82,0.32,0,2356,110893,0.216,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-27,120673,775,678.143,1821,1,2.143,2352.063,15.106,13.218,35.493,0.019,0.042,0.99,,,,,,,,,50206,8645101,168.503,0.979,36157,0.705,0.0188,53.3,people tested,2824023,2651260,186718,1,200269,130525,5.5,5.17,0.36,0,2544,117388,0.229,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-28,121351,678,670,1825,4,2.429,2365.278,13.215,13.059,35.571,0.078,0.047,0.97,,,,,,,,,44231,8689332,169.366,0.862,36993,0.721,0.0181,55.2,people tested,3078157,2884194,207937,1,254134,147609,6,5.62,0.41,0,2877,131549,0.256,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-29,122007,656,649.857,1828,3,2.429,2378.064,12.786,12.667,35.63,0.058,0.047,0.95,,,,,,,,,36055,8725387,170.068,0.703,36432,0.71,0.0178,56.1,people tested,3372206,3147323,238895,1,294049,167864,6.57,6.13,0.47,0,3272,150144,0.293,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-04-30,122634,627,627.286,1831,3,2.714,2390.285,12.221,12.227,35.688,0.058,0.053,0.94,,,,,,,,,40394,8765781,170.856,0.787,36027,0.702,0.0174,57.4,people tested,3681737,3426236,270483,2,309531,186153,7.18,6.68,0.53,0,3628,166966,0.325,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-01,123240,606,621.857,1833,2,2.857,2402.096,11.812,12.121,35.727,0.039,0.056,0.96,,,,,,,,,32395,8798176,171.487,0.631,34789,0.678,0.0179,55.9,people tested,3730796,3467036,278854,2,49059,182875,7.27,6.76,0.54,0,3564,163401,0.318,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-02,123728,488,620.143,1834,1,2.429,2411.608,9.512,12.087,35.747,0.019,0.047,0.96,,,,,,,,,13451,8811627,171.749,0.262,33485,0.653,0.0185,54,people tested,3733488,3469030,279568,2,2692,182205,7.28,6.76,0.54,0,3551,162723,0.317,58.33,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2383,-0.58,0.98,-46.44754807
KOR,Asia,South Korea,2021-05-03,124269,541,624.429,1840,6,2.857,2422.153,10.545,12.171,35.864,0.117,0.056,0.96,,,,,,,,,14677,8826304,172.035,0.286,33058,0.644,0.0189,52.9,people tested,3852073,3556407,311485,2,118585,175474,7.51,6.93,0.61,0,3420,154701,0.302,52.78,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-04,124945,676,610.286,1847,7,3.714,2435.329,13.176,11.895,36,0.136,0.072,0.93,,,,,,,,,52755,8879059,173.064,1.028,33423,0.651,0.0183,54.8,people tested,3960137,3632535,344028,2,108064,162302,7.72,7.08,0.67,0,3163,140182,0.273,52.78,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-05,125519,574,595.429,1851,4,3.714,2446.517,11.188,11.606,36.078,0.078,0.072,0.9,,,,,,,,,36015,8915074,173.766,0.702,32249,0.629,0.0185,54.2,people tested,3992502,3638891,370164,2,32365,130621,7.78,7.09,0.72,0,2546,107814,0.21,52.78,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-06,126044,525,576.714,1860,9,4.571,2456.75,10.233,11.241,36.254,0.175,0.089,0.91,,,,,,,,,18863,8933937,174.133,0.368,29793,0.581,0.0194,51.7,people tested,4125742,3697771,445042,2,133240,107648,8.04,7.21,0.87,0,2098,78635,0.153,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-07,126745,701,587.286,1865,5,4.857,2470.413,13.663,11.447,36.351,0.097,0.095,0.97,,,,,,,,,38521,8972458,174.884,0.751,29525,0.575,0.0199,50.3,people tested,4252757,3747011,523299,2,127015,81574,8.29,7.3,1.02,0,1590,45825,0.089,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-08,127309,564,581.286,1874,9,5.857,2481.406,10.993,11.33,36.527,0.175,0.114,0.98,,,,,,,,,38449,9010907,175.633,0.749,30390,0.592,0.0191,52.3,people tested,4293893,3759855,551616,2,41136,80442,8.37,7.33,1.08,0,1568,41831,0.082,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2021-05-09,127772,463,577.714,1875,1,5.857,2490.431,9.024,11.26,36.546,0.019,0.114,0.98,,,,,,,,,13584,9024491,175.898,0.265,30409,0.593,0.019,52.6,people tested,4299488,3760321,556762,2,5595,80857,8.38,7.33,1.09,0,1576,41613,0.081,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-2339.4,-0.56,0.75,-45.59773141
KOR,Asia,South Korea,2021-05-10,128283,511,573.429,1879,4,5.571,2500.391,9.96,11.177,36.624,0.078,0.109,1,,,,,,,,,14170,9038661,176.174,0.276,30337,0.591,0.0189,52.9,people tested,4392490,3775018,635500,2,93002,77202,8.56,7.36,1.24,0,1505,31230,0.061,50,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
